INFO     2023-05-26 11:22:25 [core.until.cases:103]  : 执行关键字name='点击查询按钮', key='click', args=['//span[contains(text(),"查询")]']
INFO     2023-05-26 11:22:25 [core.until.cases:103]  : 执行关键字name='断言活动码信息在列表中', key='assert_text_in_list', args=['//tbody[1]', 'zdh测试正常创建门店活动码名称_五件套店U2,AAA·1,BBB,CCC,五件套大区1,五件套小区1,U2店长,手机号：17521160379,五件套店U2,测试人群包,zdh测试门店活动码欢迎语,神秘人']
INFO     2023-05-26 11:22:26 [webdriver_helper:291]  : assert (text=['zdh测试正常创建门店活动码名称_五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '手机号：17521160379', '五件套店U2', '测试人群包', 'zdh测试门店活动码欢迎语', '神秘人']) in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='zdh测试正常创建门店活动码名称_五件套店U2') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='AAA·1') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='BBB') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='CCC') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='五件套大区1') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='五件套小区1') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='U2店长') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='手机号：17521160379') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='五件套店U2') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='测试人群包') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='zdh测试门店活动码欢迎语') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [webdriver_helper:293]  : assert (i='神秘人') in (msg=['1', 'zdh测试正常创建门店活动码名称_五件套店U2', '五件套店U2', 'AAA·1', 'BBB', 'CCC', '五件套大区1', '五件套小区1', 'U2店长', '五件套店U2', '手机号：17521160379', '查看全部', '测试人群包', 'zdh测试门店活动码欢迎语', '2023-05-26 11:21:22', '神秘人'])
INFO     2023-05-26 11:22:26 [core.until.cases:112]  : 测试用例执行结束
